34.09918430687436,-118.10226999732869
34.10976270078547,-118.11857605415624
34.14303787327449,-118.00201273913122
34.12055267521433,-118.09516523917145
34.10897663659938,-118.14175407818821
34.084730959867784,-118.00879508640482
34.12917882261333,-118.17590429660474
34.08751744225254,-118.10401628332714
34.17835460015642,-118.00613220966514
34.19273255210021,-118.04488272238417
34.07668830376516,-118.19073513928547
34.15834500761653,-118.11646394661041
34.105778983950586,-118.02149451355376
34.11360891221879,-118.05750890045611
34.18511932765853,-118.0913407251721
34.01420721163958,-118.00419001385355
34.01742585994031,-118.08232310272275
34.00404367948806,-118.09789172708695
34.16652396910959,-118.04873557505624
34.15563135018997,-118.1177278000584
34.17400242964936,-118.15064802391844
34.195723668446554,-118.04716684482113
34.15983171284335,-118.124099980056
34.092295872450585,-118.12792444859275
34.15610583525729,-118.18970806022577
34.023654885173784,-118.15565523345929
34.12798420426551,-118.169669053958
34.02867065748181,-118.09808398168725
34.18893378340992,-118.03706971739588
34.10436966435002,-118.19916305859194
34.082932387998106,-118.02587115220774
34.05291112242092,-118.09429146387086
34.15484673788684,-118.01361861984842
34.09123006644331,-118.18877017147017
34.11368678977373,-118.19298498816968
34.00375796008727,-118.1438778124008
34.12352709941518,-118.06999856872604
34.12241914454449,-118.05087648022352
34.123386799374956,-118.0530606649074
34.188749615702925,-118.02545880508401
34.1363640598207,-118.10516179061534
34.071901580114755,-118.0283634551403
34.08740639075987,-118.06334613331069
34.13952623918546,-118.12534129519182
34.012045094325856,-118.14550872191815
34.133353343089134,-118.00485454092441
34.134127573923635,-118.08602319687535
34.04207651221477,-118.13042491896843
34.02578525953097,-118.1706491952317
34.06308567018484,-118.09506495644241
34.072742154188525,-118.19384117434355
34.11403935408358,-118.05312650950829
34.08772030269247,-118.00270174132534
34.19767476761185,-118.09675057294035
34.0204089621496,-118.051222759004
34.041775351218966,-118.16474353440464
34.032261903577,-118.04655453443623
34.13062166509308,-118.06212584365827
34.05065832050796,-118.15824548620382
34.09326215457126,-118.14302865040507
34.04888511840032,-118.11161024733146
34.03179391672911,-118.14098961238456
34.02207502823286,-118.08372737271401
34.13126591789305,-118.00106200952294
34.02763659026972,-118.00227102570244
34.03931647233601,-118.10224435751473
34.073745034132195,-118.0166581959438
34.16419864596959,-118.01021509603385
34.019420255158614,-118.1931033278275
34.16758898149976,-118.17180052793161
34.01921968157879,-118.03040544544191
34.19529189300268,-118.00013284371803
34.09373024032954,-118.18833355907796
34.19535221763807,-118.05566505966402
34.12096910394901,-118.0371795205711
34.147852715879665,-118.13830162156631
34.007837558450866,-118.02178074776826
34.056561392515285,-118.05292991960056
34.024039312242635,-118.19501893604242
34.05922803950443,-118.1278925548948
34.02374554379085,-118.1041355582965
34.063596635878795,-118.07958372296699
34.08285259890293,-118.15490019097685
34.012829499269756,-118.02819149530474
34.13849442387401,-118.1934675604074
34.113320290841315,-118.17222460161317
34.05307789818789,-118.12353139651385
34.10464961069334,-118.00858123808051
34.01878810215169,-118.14017112988955
34.115189299111236,-118.1826568681771
34.185859239515246,-118.10491541349573
34.06371379049027,-118.07084496436545
34.13348207599274,-118.0240554689959
34.02635957248088,-118.15098022082752
34.14326544082372,-118.17700437024236
34.05788121858944,-118.02005034881518
34.036638272401426,-118.15179691095047
34.11730258696202,-118.00341209725183
34.004021509237496,-118.19341098361545
34.165788005843474,-118.12301160412702
34.00093909523851,-118.11048781179832
34.13556330735925,-118.05918996671778
34.054001594638436,-118.18585833431396
34.14703880442452,-118.05318112546736
34.19243770902349,-118.16562932264334
34.04975062870399,-118.19702173586742
34.11523146688357,-118.15667932910296
34.11840838625437,-118.10379798407729
34.11445038115818,-118.01321485277033
34.04461632652812,-118.09448275783421
34.1905498023034,-118.08765118939434
34.089425075723526,-118.0405592082374
34.16928173449423,-118.08471752734286
34.1398958550635,-118.07155157681606
34.05948739017103,-118.03273685223033
34.1627595639405,-118.0882748286665
34.0793011481694,-118.0525599912649
34.17622063942223,-118.10441248413646
34.116254574527176,-118.00703201194324
34.17634707237097,-118.18124628395746
34.13850631801556,-118.16327286110398
34.14505085596393,-118.1105162665021
34.10026487638534,-118.17036171655145
34.191216726944646,-118.19247901476216
34.12879803984593,-118.02210445881053
34.08477100971164,-118.12616636168197
34.12127864282559,-118.19959880018713
34.003838639661865,-118.1975778338667
34.06031496333491,-118.12066459845815
34.13203470749854,-118.02560417409016
34.05801552144209,-118.1166385661981
34.12360308579977,-118.00041292711488
34.085753740189155,-118.03978226693337
34.02709481284449,-118.191224631912
34.05965646519121,-118.06608811452057
34.11399298214025,-118.12767802115539
34.118174552249634,-118.05617189892645
34.11486504976992,-118.18956437742231
34.13064016397143,-118.1457117459899
34.13042065400034,-118.06593023151629
34.0862836870868,-118.15835228423607
34.179309319170216,-118.02163310489527
34.07351237400958,-118.0784637880131
34.08717298505313,-118.04424362554632
34.17838467100314,-118.1367452894552
34.16123879780922,-118.02048925635438
34.14077771670807,-118.07940516645654
34.02004537746246,-118.05532994604184
34.18389652274894,-118.10126858386477
34.142848259909826,-118.06997953610077
34.199769401313574,-118.1412821155334
34.0298896609316,-118.00491540486139
34.17362521147365,-118.12679738426118
34.032498586935276,-118.04611425793877
34.12311191285677,-118.05374180575137
34.02476399656989,-118.1600511207167
34.16960164586445,-118.19111367879609
34.16146379174501,-118.06331004200541
34.11382014772292,-118.16536105407381
34.0814366594452,-118.02079816759425
34.01383339909103,-118.12679633060148
34.139485754628915,-118.15020645990698
34.090708536535615,-118.0311955856069
34.14441111989407,-118.08520047753392
34.17327646518573,-118.1785414328498
34.19510430100058,-118.02071569268968
34.17116066847853,-118.00361927164029
34.002342816837,-118.1181170758096
34.07199561289568,-118.08710630810619
34.14599811248481,-118.15973784977679
34.03432593545229,-118.18469110764083
34.10420732124083,-118.05983072890876
34.010867597667854,-118.07768082343382
34.03999930497928,-118.09725441726586
34.00370435889212,-118.11763029208706
34.15873954067148,-118.19677076593632
34.04478493761208,-118.139466050166
34.06907033613938,-118.07790970146911
34.18561625869312,-118.05275353729009
34.14088288038471,-118.18892514368443
34.006367785906264,-118.0271096866217
34.03293883129958,-118.14405317050095
34.12429568029995,-118.1850790050585
34.11544571772084,-118.13293311730689
34.0475785642749,-118.08461088803323
34.18684279958496,-118.0397981879851
34.12279319119318,-118.07349506445038
34.107126560604996,-118.14137436188403
34.11798199527092,-118.12990684483506
34.146024405903354,-118.18559523331967
34.06238899909592,-118.17337218273188
34.07964421244322,-118.16323015045327
